Date,PX_LAST,PX_INVERSE
8/4/1999,8.2773,0.1208
8/3/1999,8.2773,0.1208
8/2/1999,8.277,0.1208
7/30/1999,8.2774,0.1208
7/29/1999,8.2773,0.1208
7/28/1999,8.277,0.1208
7/27/1999,8.277,0.1208
7/26/1999,8.2772,0.1208
7/23/1999,8.2773,0.1208
7/22/1999,8.2773,0.1208
7/21/1999,8.2773,0.1208
7/20/1999,8.2777,0.1208
7/19/1999,8.2773,0.1208
7/16/1999,8.2773,0.1208
7/15/1999,8.2774,0.1208
7/14/1999,8.2777,0.1208
7/13/1999,8.2775,0.1208
7/12/1999,8.2776,0.1208
7/9/1999,8.2777,0.1208
7/8/1999,8.2781,0.1208
7/7/1999,8.2783,0.1208
7/6/1999,8.2782,0.1208
7/5/1999,8.2787,0.1208
7/2/1999,8.2785,0.1208
7/1/1999,8.2785,0.1208
6/30/1999,8.2787,0.1208
6/29/1999,8.2786,0.1208
6/28/1999,8.278,0.1208
6/25/1999,8.2775,0.1208
6/24/1999,8.278,0.1208
6/23/1999,8.2784,0.1208
6/22/1999,8.2781,0.1208
6/21/1999,8.2778,0.1208
6/18/1999,8.2774,0.1208
6/17/1999,8.2775,0.1208
6/16/1999,8.2776,0.1208
6/15/1999,8.2779,0.1208
6/14/1999,8.2776,0.1208
6/11/1999,8.2777,0.1208
6/10/1999,8.2777,0.1208
6/9/1999,8.2778,0.1208
6/8/1999,8.278,0.1208
6/7/1999,8.2781,0.1208
6/4/1999,8.2784,0.1208
6/3/1999,8.278,0.1208
6/2/1999,8.2781,0.1208
6/1/1999,8.2783,0.1208
5/31/1999,8.2785,0.1208
5/28/1999,8.2783,0.1208
5/27/1999,8.2783,0.1208
5/26/1999,8.2793,0.1208
5/25/1999,8.2787,0.1208
5/24/1999,8.2784,0.1208
5/21/1999,8.278,0.1208
5/20/1999,8.278,0.1208
5/19/1999,8.2792,0.1208
5/18/1999,8.2788,0.1208
5/17/1999,8.2784,0.1208
5/14/1999,8.2781,0.1208
5/13/1999,8.278,0.1208
5/12/1999,8.2794,0.1208
5/11/1999,8.2782,0.1208
5/10/1999,8.2785,0.1208
5/7/1999,8.2787,0.1208
5/6/1999,8.2787,0.1208
5/5/1999,8.2789,0.1208
5/4/1999,8.2787,0.1208
5/3/1999,8.279,0.1208
4/30/1999,8.279,0.1208
4/29/1999,8.2794,0.1208
4/28/1999,8.2791,0.1208
4/27/1999,8.2794,0.1208
4/26/1999,8.2793,0.1208
4/23/1999,8.2784,0.1208
4/22/1999,8.2783,0.1208
4/21/1999,8.2783,0.1208
4/20/1999,8.2785,0.1208
4/19/1999,8.2787,0.1208
4/16/1999,8.2787,0.1208
4/15/1999,8.2789,0.1208
4/14/1999,8.2797,0.1208
4/13/1999,8.2797,0.1208
4/12/1999,8.2797,0.1208
4/9/1999,8.2797,0.1208
4/8/1999,8.2799,0.1208
4/7/1999,8.2797,0.1208
4/6/1999,8.2797,0.1208
4/5/1999,8.2795,0.1208
4/2/1999,8.2794,0.1208
4/1/1999,8.2796,0.1208
3/31/1999,8.28,0.1208
3/30/1999,8.28,0.1208
3/29/1999,8.2797,0.1208
3/26/1999,8.2798,0.1208
3/25/1999,8.2798,0.1208
3/24/1999,8.2795,0.1208
3/23/1999,8.2795,0.1208
3/22/1999,8.2792,0.1208
3/19/1999,8.2788,0.1208
3/18/1999,8.2788,0.1208
3/17/1999,8.2788,0.1208
3/16/1999,8.2789,0.1208
3/15/1999,8.2789,0.1208
3/12/1999,8.2789,0.1208
3/11/1999,8.2789,0.1208
3/10/1999,8.2788,0.1208
3/9/1999,8.2791,0.1208
3/8/1999,8.2786,0.1208
3/5/1999,8.2784,0.1208
3/4/1999,8.2783,0.1208
3/3/1999,8.2789,0.1208
3/2/1999,8.2789,0.1208
3/1/1999,8.2792,0.1208
2/26/1999,8.2789,0.1208
2/25/1999,8.2791,0.1208
2/24/1999,8.2787,0.1208
2/23/1999,8.278,0.1208
2/22/1999,8.2787,0.1208
2/19/1999,8.2787,0.1208
2/18/1999,8.2787,0.1208
2/17/1999,8.2787,0.1208
2/16/1999,8.2787,0.1208
2/15/1999,8.2787,0.1208
2/12/1999,8.2784,0.1208
2/11/1999,8.2776,0.1208
2/10/1999,8.2776,0.1208
2/9/1999,8.2776,0.1208
2/8/1999,8.2776,0.1208
2/5/1999,8.2775,0.1208
2/4/1999,8.2774,0.1208
2/3/1999,8.2776,0.1208
2/2/1999,8.2775,0.1208
2/1/1999,8.2775,0.1208
1/29/1999,8.2778,0.1208
1/28/1999,8.2778,0.1208
1/27/1999,8.2778,0.1208
1/26/1999,8.278,0.1208
1/25/1999,8.2784,0.1208
1/22/1999,8.2787,0.1208
1/21/1999,8.2789,0.1208
1/20/1999,8.2791,0.1208
1/19/1999,8.2787,0.1208
1/18/1999,8.2788,0.1208
1/15/1999,8.279,0.1208
1/14/1999,8.279,0.1208
1/13/1999,8.2794,0.1208
1/12/1999,8.2795,0.1208
1/11/1999,8.2797,0.1208
1/8/1999,8.2796,0.1208
1/7/1999,8.28,0.1208
1/6/1999,8.2795,0.1208
1/5/1999,8.2795,0.1208
1/4/1999,8.2793,0.1208
1/1/1999,8.2789,0.1208
12/31/1998,8.2789,0.1208
12/30/1998,8.2787,0.1208
12/29/1998,8.2786,0.1208
12/28/1998,8.2782,0.1208
12/25/1998,8.2783,0.1208
12/24/1998,8.2784,0.1208
12/23/1998,8.2781,0.1208
12/22/1998,8.2782,0.1208
12/21/1998,8.2779,0.1208
12/18/1998,8.2777,0.1208
12/17/1998,8.2777,0.1208
12/16/1998,8.2775,0.1208
12/15/1998,8.2778,0.1208
12/14/1998,8.2775,0.1208
12/11/1998,8.2775,0.1208
12/10/1998,8.2775,0.1208
12/9/1998,8.2775,0.1208
12/8/1998,8.2773,0.1208
12/7/1998,8.2775,0.1208
12/4/1998,8.2775,0.1208
12/3/1998,8.2779,0.1208
12/2/1998,8.278,0.1208
12/1/1998,8.2782,0.1208
11/30/1998,8.2782,0.1208
11/27/1998,8.2778,0.1208
11/26/1998,8.2779,0.1208
11/25/1998,8.2777,0.1208
11/24/1998,8.2778,0.1208
11/23/1998,8.2777,0.1208
11/20/1998,8.2777,0.1208
11/19/1998,8.2779,0.1208
11/18/1998,8.2779,0.1208
11/17/1998,8.2778,0.1208
11/16/1998,8.2778,0.1208
11/13/1998,8.2776,0.1208
11/12/1998,8.2776,0.1208
11/11/1998,8.2776,0.1208
11/10/1998,8.2776,0.1208
11/9/1998,8.2777,0.1208
11/6/1998,8.2777,0.1208
11/5/1998,8.2777,0.1208
11/4/1998,8.2778,0.1208
11/3/1998,8.279,0.1208
11/2/1998,8.277,0.1208
10/30/1998,8.278,0.1208
10/29/1998,8.2776,0.1208
10/28/1998,8.2778,0.1208
10/27/1998,8.2776,0.1208
10/26/1998,8.2777,0.1208
10/23/1998,8.2778,0.1208
10/22/1998,8.2782,0.1208
10/21/1998,8.2778,0.1208
10/20/1998,8.2779,0.1208
10/19/1998,8.2778,0.1208
10/16/1998,8.2776,0.1208
10/15/1998,8.2778,0.1208
10/14/1998,8.2777,0.1208
10/13/1998,8.2776,0.1208
10/12/1998,8.2774,0.1208
10/9/1998,8.2777,0.1208
10/8/1998,8.2777,0.1208
10/7/1998,8.2778,0.1208
10/6/1998,8.2779,0.1208
10/5/1998,8.278,0.1208
10/2/1998,8.278,0.1208
10/1/1998,8.278,0.1208
9/30/1998,8.278,0.1208
9/29/1998,8.2782,0.1208
9/28/1998,8.2783,0.1208
9/25/1998,8.2782,0.1208
9/24/1998,8.2783,0.1208
9/23/1998,8.2785,0.1208
9/22/1998,8.2786,0.1208
9/21/1998,8.2785,0.1208
9/18/1998,8.2782,0.1208
9/17/1998,8.2783,0.1208
9/16/1998,8.2785,0.1208
9/15/1998,8.2785,0.1208
9/14/1998,8.2787,0.1208
9/11/1998,8.279,0.1208
9/10/1998,8.2798,0.1208
9/9/1998,8.2798,0.1208
9/8/1998,8.28,0.1208
9/7/1998,8.2797,0.1208
9/4/1998,8.2796,0.1208
9/3/1998,8.2799,0.1208
9/2/1998,8.28,0.1208
9/1/1998,8.2799,0.1208
8/31/1998,8.28,0.1208
8/28/1998,8.2799,0.1208
8/27/1998,8.2799,0.1208
8/26/1998,8.2799,0.1208
8/25/1998,8.2799,0.1208
8/24/1998,8.2799,0.1208
8/21/1998,8.2799,0.1208
8/20/1998,8.2799,0.1208
8/19/1998,8.2799,0.1208
8/18/1998,8.2799,0.1208
8/17/1998,8.2799,0.1208
8/14/1998,8.2799,0.1208
8/13/1998,8.2799,0.1208
8/12/1998,8.2799,0.1208
8/11/1998,8.2799,0.1208
8/10/1998,8.2799,0.1208
8/7/1998,8.2801,0.1208
8/6/1998,8.2798,0.1208
8/5/1998,8.2799,0.1208
8/4/1998,8.28,0.1208
8/3/1998,8.2799,0.1208
7/31/1998,8.2799,0.1208
7/30/1998,8.2799,0.1208
7/29/1998,8.2799,0.1208
7/28/1998,8.2799,0.1208
7/27/1998,8.2799,0.1208
7/24/1998,8.2796,0.1208
7/23/1998,8.2796,0.1208
7/22/1998,8.2797,0.1208
7/21/1998,8.2798,0.1208
7/20/1998,8.2798,0.1208
7/17/1998,8.2797,0.1208
7/16/1998,8.2796,0.1208
7/15/1998,8.2796,0.1208
7/14/1998,8.2796,0.1208
7/13/1998,8.2793,0.1208
7/10/1998,8.2797,0.1208
7/9/1998,8.2797,0.1208
7/8/1998,8.2796,0.1208
7/7/1998,8.2796,0.1208
7/6/1998,8.2798,0.1208
7/3/1998,8.28,0.1208
7/2/1998,8.2799,0.1208
7/1/1998,8.2799,0.1208
6/30/1998,8.2797,0.1208
6/29/1998,8.2798,0.1208
6/26/1998,8.2797,0.1208
6/25/1998,8.2799,0.1208
6/24/1998,8.2798,0.1208
6/23/1998,8.2798,0.1208
6/22/1998,8.2796,0.1208
6/19/1998,8.2796,0.1208
6/18/1998,8.2798,0.1208
6/17/1998,8.2799,0.1208
6/16/1998,8.2798,0.1208
6/15/1998,8.2799,0.1208
6/12/1998,8.2799,0.1208
6/11/1998,8.2798,0.1208
6/10/1998,8.2797,0.1208
6/9/1998,8.2799,0.1208
6/8/1998,8.2798,0.1208
6/5/1998,8.2794,0.1208
6/4/1998,8.2795,0.1208
6/3/1998,8.2799,0.1208
6/2/1998,8.2798,0.1208
6/1/1998,8.2795,0.1208
5/29/1998,8.2793,0.1208
5/28/1998,8.2795,0.1208
5/27/1998,8.2797,0.1208
5/26/1998,8.2796,0.1208
5/25/1998,8.279,0.1208
5/22/1998,8.2796,0.1208
5/21/1998,8.2795,0.1208
5/20/1998,8.2797,0.1208
5/19/1998,8.2796,0.1208
5/18/1998,8.2793,0.1208
5/15/1998,8.2789,0.1208
5/14/1998,8.2789,0.1208
5/13/1998,8.2789,0.1208
5/12/1998,8.2786,0.1208
5/11/1998,8.2782,0.1208
5/8/1998,8.2788,0.1208
5/7/1998,8.2786,0.1208
5/6/1998,8.2783,0.1208
5/5/1998,8.2781,0.1208
5/4/1998,8.2785,0.1208
5/1/1998,8.2779,0.1208
4/30/1998,8.2779,0.1208
4/29/1998,8.2781,0.1208
4/28/1998,8.2782,0.1208
4/27/1998,8.2787,0.1208
4/24/1998,8.2786,0.1208
4/23/1998,8.279,0.1208
4/22/1998,8.2789,0.1208
4/21/1998,8.2793,0.1208
4/20/1998,8.2794,0.1208
4/17/1998,8.2794,0.1208
4/16/1998,8.2797,0.1208
4/15/1998,8.2794,0.1208
4/14/1998,8.2791,0.1208
4/13/1998,8.279,0.1208
4/10/1998,8.2788,0.1208
4/9/1998,8.2795,0.1208
4/8/1998,8.2795,0.1208
4/7/1998,8.2798,0.1208
4/6/1998,8.2796,0.1208
4/3/1998,8.2797,0.1208
4/2/1998,8.2795,0.1208
4/1/1998,8.2793,0.1208
3/31/1998,8.2793,0.1208
3/30/1998,8.2791,0.1208
3/27/1998,8.2792,0.1208
3/26/1998,8.2792,0.1208
3/25/1998,8.2797,0.1208
3/24/1998,8.2794,0.1208
3/23/1998,8.2795,0.1208
3/20/1998,8.2791,0.1208
3/19/1998,8.2792,0.1208
3/18/1998,8.279,0.1208
3/17/1998,8.2791,0.1208
3/16/1998,8.2792,0.1208
3/13/1998,8.2795,0.1208
3/12/1998,8.2795,0.1208
3/11/1998,8.2795,0.1208
3/10/1998,8.2791,0.1208
3/9/1998,8.2789,0.1208
3/6/1998,8.2788,0.1208
3/5/1998,8.2791,0.1208
3/4/1998,8.2791,0.1208
3/3/1998,8.279,0.1208
3/2/1998,8.2789,0.1208
2/27/1998,8.2789,0.1208
2/26/1998,8.279,0.1208
2/25/1998,8.279,0.1208
2/24/1998,8.2791,0.1208
2/23/1998,8.2791,0.1208
2/20/1998,8.2792,0.1208
2/19/1998,8.2795,0.1208
2/18/1998,8.2796,0.1208
2/17/1998,8.2798,0.1208
2/16/1998,8.2798,0.1208
2/13/1998,8.2796,0.1208
2/12/1998,8.2795,0.1208
2/11/1998,8.2794,0.1208
2/10/1998,8.2789,0.1208
2/9/1998,8.2785,0.1208
2/6/1998,8.2785,0.1208
2/5/1998,8.2786,0.1208
2/4/1998,8.2789,0.1208
2/3/1998,8.2785,0.1208
2/2/1998,8.2785,0.1208
1/30/1998,8.2785,0.1208
1/29/1998,8.2785,0.1208
1/28/1998,8.2785,0.1208
1/27/1998,8.2785,0.1208
1/26/1998,8.2789,0.1208
1/23/1998,8.2782,0.1208
1/22/1998,8.2784,0.1208
1/21/1998,8.2787,0.1208
1/20/1998,8.2786,0.1208
1/19/1998,8.2789,0.1208
1/16/1998,8.2789,0.1208
1/15/1998,8.2786,0.1208
1/14/1998,8.2789,0.1208
1/13/1998,8.279,0.1208
1/12/1998,8.2792,0.1208
1/9/1998,8.2795,0.1208
1/8/1998,8.2796,0.1208
1/7/1998,8.28,0.1208
1/6/1998,8.2799,0.1208
1/5/1998,8.2802,0.1208
1/2/1998,8.2802,0.1208
1/1/1998,8.2802,0.1208
12/31/1997,8.2795,0.1208
12/30/1997,8.2796,0.1208
12/29/1997,8.2794,0.1208
12/26/1997,8.2794,0.1208
12/25/1997,8.2793,0.1208
12/24/1997,8.2797,0.1208
12/23/1997,8.28,0.1208
12/22/1997,8.2798,0.1208
12/19/1997,8.2797,0.1208
12/18/1997,8.2792,0.1208
12/17/1997,8.2791,0.1208
12/16/1997,8.279,0.1208
12/15/1997,8.2788,0.1208
12/12/1997,8.2793,0.1208
12/11/1997,8.2796,0.1208
12/10/1997,8.28,0.1208
12/9/1997,8.28,0.1208
12/8/1997,8.28,0.1208
12/5/1997,8.28,0.1208
12/4/1997,8.28,0.1208
12/3/1997,8.2801,0.1208
12/2/1997,8.2799,0.1208
12/1/1997,8.2796,0.1208
11/28/1997,8.28,0.1208
11/27/1997,8.2798,0.1208
11/26/1997,8.2801,0.1208
11/25/1997,8.2802,0.1208
11/24/1997,8.2801,0.1208
11/21/1997,8.2802,0.1208
11/20/1997,8.28,0.1208
11/19/1997,8.28,0.1208
11/18/1997,8.2804,0.1208
11/17/1997,8.2805,0.1208
11/14/1997,8.2806,0.1208
11/13/1997,8.2805,0.1208
11/12/1997,8.2808,0.1208
11/11/1997,8.281,0.1208
11/10/1997,8.2813,0.1208
11/7/1997,8.2817,0.1207
11/6/1997,8.282,0.1207
11/5/1997,8.2822,0.1207
11/4/1997,8.2826,0.1207
11/3/1997,8.2829,0.1207
10/31/1997,8.2834,0.1207
10/30/1997,8.2836,0.1207
10/29/1997,8.2832,0.1207
10/28/1997,8.283,0.1207
10/27/1997,8.2834,0.1207
10/24/1997,8.2833,0.1207
10/23/1997,8.2836,0.1207
10/22/1997,8.283,0.1207
10/21/1997,8.2832,0.1207
10/20/1997,8.284,0.1207
10/17/1997,8.2835,0.1207
10/16/1997,8.2835,0.1207
10/15/1997,8.2835,0.1207
10/14/1997,8.2835,0.1207
10/13/1997,8.2836,0.1207
10/10/1997,8.2834,0.1207
10/9/1997,8.2841,0.1207
10/8/1997,8.2843,0.1207
10/7/1997,8.2845,0.1207
10/6/1997,8.2845,0.1207
10/3/1997,8.2849,0.1207
10/2/1997,8.2849,0.1207
10/1/1997,8.2849,0.1207
9/30/1997,8.285,0.1207
9/29/1997,8.2852,0.1207
9/26/1997,8.285,0.1207
9/25/1997,8.285,0.1207
9/24/1997,8.2851,0.1207
9/23/1997,8.2854,0.1207
9/22/1997,8.2859,0.1207
9/19/1997,8.2865,0.1207
9/18/1997,8.2875,0.1207
9/17/1997,8.2875,0.1207
9/16/1997,8.2871,0.1207
9/15/1997,8.2875,0.1207
9/12/1997,8.2881,0.1207
9/11/1997,8.2889,0.1206
9/10/1997,8.2887,0.1206
9/9/1997,8.2881,0.1207
9/8/1997,8.288,0.1207
9/5/1997,8.2887,0.1206
9/4/1997,8.2891,0.1206
9/3/1997,8.2889,0.1206
9/2/1997,8.2883,0.1207
9/1/1997,8.2884,0.1207
8/29/1997,8.288,0.1207
8/28/1997,8.2889,0.1206
8/27/1997,8.2892,0.1206
8/26/1997,8.2915,0.1206
8/25/1997,8.289,0.1206
8/22/1997,8.2891,0.1206
8/21/1997,8.2894,0.1206
8/20/1997,8.2902,0.1206
8/19/1997,8.2894,0.1206
8/18/1997,8.2882,0.1207
8/15/1997,8.2889,0.1206
8/14/1997,8.2893,0.1206
8/13/1997,8.2896,0.1206
8/12/1997,8.2885,0.1206
8/11/1997,8.2895,0.1206
8/8/1997,8.2904,0.1206
8/7/1997,8.29,0.1206
8/6/1997,8.2899,0.1206
8/5/1997,8.2903,0.1206
8/4/1997,8.2905,0.1206
8/1/1997,8.2903,0.1206
7/31/1997,8.2903,0.1206
7/30/1997,8.29,0.1206
7/29/1997,8.29,0.1206
7/28/1997,8.2903,0.1206
7/25/1997,8.2905,0.1206
7/24/1997,8.2908,0.1206
7/23/1997,8.2909,0.1206
7/22/1997,8.2909,0.1206
7/21/1997,8.29,0.1206
7/18/1997,8.2915,0.1206
7/17/1997,8.2905,0.1206
7/16/1997,8.2919,0.1206
7/15/1997,8.293,0.1206
7/14/1997,8.291,0.1206
7/11/1997,8.2908,0.1206
7/10/1997,8.2913,0.1206
7/9/1997,8.292,0.1206
7/8/1997,8.2919,0.1206
7/7/1997,8.2918,0.1206
7/4/1997,8.2915,0.1206
7/3/1997,8.2914,0.1206
7/2/1997,8.291,0.1206
7/1/1997,8.291,0.1206
6/30/1997,8.2908,0.1206
6/27/1997,8.2909,0.1206
6/26/1997,8.291,0.1206
6/25/1997,8.291,0.1206
6/24/1997,8.2914,0.1206
6/23/1997,8.2916,0.1206
6/20/1997,8.2915,0.1206
6/19/1997,8.2914,0.1206
6/18/1997,8.2925,0.1206
6/17/1997,8.2928,0.1206
6/16/1997,8.2931,0.1206
6/13/1997,8.2932,0.1206
6/12/1997,8.2935,0.1206
6/11/1997,8.2923,0.1206
6/10/1997,8.2925,0.1206
6/9/1997,8.292,0.1206
6/6/1997,8.2932,0.1206
6/5/1997,8.2941,0.1206
6/4/1997,8.2915,0.1206
6/3/1997,8.2919,0.1206
6/2/1997,8.2914,0.1206
5/30/1997,8.2921,0.1206
5/29/1997,8.2924,0.1206
5/28/1997,8.2924,0.1206
5/27/1997,8.2916,0.1206
5/26/1997,8.293,0.1206
5/23/1997,8.2923,0.1206
5/22/1997,8.2923,0.1206
5/21/1997,8.2924,0.1206
5/20/1997,8.2917,0.1206
5/19/1997,8.2923,0.1206
5/16/1997,8.2918,0.1206
5/15/1997,8.2921,0.1206
5/14/1997,8.2925,0.1206
5/13/1997,8.2932,0.1206
5/12/1997,8.293,0.1206
5/9/1997,8.2931,0.1206
5/8/1997,8.2938,0.1206
5/7/1997,8.2938,0.1206
5/6/1997,8.2943,0.1206
5/5/1997,8.2947,0.1206
5/2/1997,8.2945,0.1206
5/1/1997,8.2945,0.1206
4/30/1997,8.2945,0.1206
4/29/1997,8.2938,0.1206
4/28/1997,8.2949,0.1206
4/25/1997,8.2944,0.1206
4/24/1997,8.2948,0.1206
4/23/1997,8.2946,0.1206
4/22/1997,8.2949,0.1206
4/21/1997,8.2948,0.1206
4/18/1997,8.2951,0.1206
4/17/1997,8.2951,0.1206
4/16/1997,8.2956,0.1205
4/15/1997,8.2959,0.1205
4/14/1997,8.2964,0.1205
4/11/1997,8.2969,0.1205
4/10/1997,8.2965,0.1205
4/9/1997,8.2965,0.1205
4/8/1997,8.2966,0.1205
4/7/1997,8.2963,0.1205
4/4/1997,8.2968,0.1205
4/3/1997,8.2963,0.1205
4/2/1997,8.2963,0.1205
4/1/1997,8.2955,0.1205
3/31/1997,8.2955,0.1205
3/28/1997,8.2963,0.1205
3/27/1997,8.2964,0.1205
3/26/1997,8.296,0.1205
3/25/1997,8.2968,0.1205
3/24/1997,8.2956,0.1205
3/21/1997,8.2956,0.1205
3/20/1997,8.2959,0.1205
3/19/1997,8.2959,0.1205
3/18/1997,8.2958,0.1205
3/17/1997,8.2958,0.1205
3/14/1997,8.2956,0.1205
3/13/1997,8.2958,0.1205
3/12/1997,8.2953,0.1206
3/11/1997,8.2952,0.1206
3/10/1997,8.2953,0.1206
3/7/1997,8.2957,0.1205
3/6/1997,8.2962,0.1205
3/5/1997,8.295,0.1206
3/4/1997,8.295,0.1206
3/3/1997,8.296,0.1205
2/28/1997,8.2954,0.1205
2/27/1997,8.296,0.1205
2/26/1997,8.2946,0.1206
2/25/1997,8.294,0.1206
2/24/1997,8.2945,0.1206
2/21/1997,8.2941,0.1206
2/20/1997,8.2939,0.1206
2/19/1997,8.2945,0.1206
2/18/1997,8.2921,0.1206
2/17/1997,8.2926,0.1206
2/14/1997,8.2922,0.1206
2/13/1997,8.2922,0.1206
2/12/1997,8.2916,0.1206
2/11/1997,8.2916,0.1206
2/10/1997,8.2916,0.1206
2/7/1997,8.2918,0.1206
2/6/1997,8.2918,0.1206
2/5/1997,8.2925,0.1206
2/4/1997,8.2927,0.1206
2/3/1997,8.2931,0.1206
1/31/1997,8.2928,0.1206
1/30/1997,8.2938,0.1206
1/29/1997,8.2944,0.1206
1/28/1997,8.2944,0.1206
1/27/1997,8.2948,0.1206
1/24/1997,8.2951,0.1206
1/23/1997,8.2954,0.1205
1/22/1997,8.2954,0.1205
1/21/1997,8.2955,0.1205
1/20/1997,8.296,0.1205
1/17/1997,8.2958,0.1205
1/16/1997,8.2958,0.1205
1/15/1997,8.2962,0.1205
1/14/1997,8.2963,0.1205
1/13/1997,8.2966,0.1205
1/10/1997,8.2967,0.1205
1/9/1997,8.2968,0.1205
1/8/1997,8.2972,0.1205
1/7/1997,8.2976,0.1205
1/6/1997,8.2998,0.1205
1/3/1997,8.2983,0.1205
1/2/1997,8.2983,0.1205
1/1/1997,8.2982,0.1205
12/31/1996,8.2984,0.1205
12/30/1996,8.2982,0.1205
12/27/1996,8.2982,0.1205
12/26/1996,8.2977,0.1205
12/25/1996,8.2979,0.1205
12/24/1996,8.2983,0.1205
12/23/1996,8.2977,0.1205
12/20/1996,8.297,0.1205
12/19/1996,8.2975,0.1205
12/18/1996,8.2978,0.1205
12/17/1996,8.2983,0.1205
12/16/1996,8.2986,0.1205
12/13/1996,8.2995,0.1205
12/12/1996,8.2995,0.1205
12/11/1996,8.2992,0.1205
12/10/1996,8.2994,0.1205
12/9/1996,8.2996,0.1205
12/6/1996,8.3002,0.1205
12/5/1996,8.3013,0.1205
12/4/1996,8.3013,0.1205
12/3/1996,8.3011,0.1205
12/2/1996,8.3012,0.1205
11/29/1996,8.3012,0.1205
11/28/1996,8.3007,0.1205
11/27/1996,8.301,0.1205
11/26/1996,8.3012,0.1205
11/25/1996,8.3017,0.1205
11/22/1996,8.3017,0.1205
11/21/1996,8.3011,0.1205
11/20/1996,8.3001,0.1205
11/19/1996,8.3002,0.1205
11/18/1996,8.3002,0.1205
11/15/1996,8.3,0.1205
11/14/1996,8.2994,0.1205
11/13/1996,8.2981,0.1205
11/12/1996,8.2967,0.1205
11/11/1996,8.2966,0.1205
11/8/1996,8.297,0.1205
11/7/1996,8.2974,0.1205
11/6/1996,8.298,0.1205
11/5/1996,8.2979,0.1205
11/4/1996,8.2979,0.1205
11/1/1996,8.2985,0.1205
10/31/1996,8.2999,0.1205
10/30/1996,8.3005,0.1205
10/29/1996,8.3006,0.1205
10/28/1996,8.301,0.1205
10/25/1996,8.301,0.1205
10/24/1996,8.3015,0.1205
10/23/1996,8.3,0.1205
10/22/1996,8.3,0.1205
10/21/1996,8.3001,0.1205
10/18/1996,8.298,0.1205
10/17/1996,8.297,0.1205
10/16/1996,8.2975,0.1205
10/15/1996,8.2971,0.1205
10/14/1996,8.299,0.1205
10/11/1996,8.2993,0.1205
10/10/1996,8.2999,0.1205
10/9/1996,8.3005,0.1205
10/8/1996,8.3005,0.1205
10/7/1996,8.3007,0.1205
10/4/1996,8.3007,0.1205
10/3/1996,8.3015,0.1205
10/2/1996,8.3017,0.1205
10/1/1996,8.3017,0.1205
9/30/1996,8.3017,0.1205
9/27/1996,8.3017,0.1205
9/26/1996,8.3021,0.1205
9/25/1996,8.3025,0.1204
9/24/1996,8.3022,0.1205
9/23/1996,8.3024,0.1204
9/20/1996,8.303,0.1204
9/19/1996,8.3036,0.1204
9/18/1996,8.3041,0.1204
9/17/1996,8.3043,0.1204
9/16/1996,8.3046,0.1204
9/13/1996,8.305,0.1204
9/12/1996,8.3052,0.1204
9/11/1996,8.3053,0.1204
9/10/1996,8.3054,0.1204
9/9/1996,8.3055,0.1204
9/6/1996,8.3057,0.1204
9/5/1996,8.3059,0.1204
9/4/1996,8.3061,0.1204
9/3/1996,8.306,0.1204
9/2/1996,8.306,0.1204
8/30/1996,8.3063,0.1204
8/29/1996,8.3064,0.1204
8/28/1996,8.3066,0.1204
8/27/1996,8.3069,0.1204
8/26/1996,8.3071,0.1204
8/23/1996,8.3071,0.1204
8/22/1996,8.3069,0.1204
8/21/1996,8.3071,0.1204
8/20/1996,8.3065,0.1204
8/19/1996,8.3066,0.1204
8/16/1996,8.3069,0.1204
8/15/1996,8.3072,0.1204
8/14/1996,8.3074,0.1204
8/13/1996,8.308,0.1204
8/12/1996,8.3086,0.1204
8/9/1996,8.309,0.1204
8/8/1996,8.3095,0.1203
8/7/1996,8.3095,0.1203
8/6/1996,8.3098,0.1203
8/5/1996,8.31,0.1203
8/2/1996,8.3104,0.1203
8/1/1996,8.3105,0.1203
7/31/1996,8.3107,0.1203
7/30/1996,8.3109,0.1203
7/29/1996,8.3111,0.1203
7/26/1996,8.3127,0.1203
7/25/1996,8.3127,0.1203
7/24/1996,8.313,0.1203
7/23/1996,8.3132,0.1203
7/22/1996,8.314,0.1203
7/19/1996,8.3152,0.1203
7/18/1996,8.3147,0.1203
7/17/1996,8.315,0.1203
7/16/1996,8.3151,0.1203
7/15/1996,8.3165,0.1202
7/12/1996,8.3159,0.1203
7/11/1996,8.316,0.1203
7/10/1996,8.3161,0.1202
7/9/1996,8.3172,0.1202
7/8/1996,8.3187,0.1202
7/5/1996,8.32,0.1202
7/4/1996,8.3201,0.1202
7/3/1996,8.3201,0.1202
7/2/1996,8.3211,0.1202
7/1/1996,8.3217,0.1202
6/28/1996,8.3221,0.1202
6/27/1996,8.321,0.1202
6/26/1996,8.3206,0.1202
6/25/1996,8.3206,0.1202
6/24/1996,8.3201,0.1202
6/21/1996,8.3203,0.1202
6/20/1996,8.3212,0.1202
6/19/1996,8.3224,0.1202
6/18/1996,8.3224,0.1202
6/17/1996,8.3222,0.1202
6/14/1996,8.3217,0.1202
6/13/1996,8.3221,0.1202
6/12/1996,8.3229,0.1202
6/11/1996,8.3235,0.1201
6/10/1996,8.3234,0.1201
6/7/1996,8.3237,0.1201
6/6/1996,8.3224,0.1202
6/5/1996,8.3239,0.1201
6/4/1996,8.3249,0.1201
6/3/1996,8.3254,0.1201
